administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue,operatingsystems_missing,browser_missing,traffictype_missing
0,0.0,0,0.0,14,291.5,0.0,0.04,0.0,0.0,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
8,213.5,3,101.0,196,5447.390033,0.001960483,0.023041289,8.124800567000001,0.0,11,2,2,1,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,4.0,0.0,0.05,0.0,0.0,3,13,13,9,13,Other,0,0,0,0,0
7,39.0,0,0.0,4,64.0,0.0,0.05,0.0,0.0,3,1,1,4,1,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,465.0,0.0,0.017397079,0.0,0.8,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,6.0,0,0.0,17,906.8333332999998,0.009756872,0.021562893,16.880526800000002,0.0,3,2,2,6,2,Returning_Visitor,1,0,0,0,0
5,195.875,2,61.5,124,4437.712678,0.007686079,0.014018524,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,999.8333332999998,0.0,0.016666667,0.0,0.0,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
3,69.4,2,14.0,12,135.0,0.003333333,0.055,0.0,0.0,9,5,5,1,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,124.0,0.0,0.016666667,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,85,2890.988333,0.0,0.013083711000000001,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
8,236.0073975,1,521.0,16,636.8083333,0.014181515,0.015435805,18.34077115,0.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
1,31.26280423,1,24.6,44,1262.355708,0.030970398,0.032170643,0.0,0.0,10,5,5,1,5,Returning_Visitor,0,0,0,0,0
6,112.0,0,0.0,59,713.3333332999999,0.007158164,0.022041237,20.97057791,0.0,5,4,4,1,4,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,20,1273.25,0.021945423999999998,0.083333333,34.583293100000006,0.0,12,8,8,6,8,New_Visitor,0,1,0,0,0
8,188.8,0,0.0,34,922.5266667000001,0.006666666999999999,0.011111111000000002,26.1923025,0.0,10,2,2,9,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,23.5,0.0,0.1,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,2,82.5,10,1787.0,0.018714216000000002,0.045344445,0.0,0.0,11,2,2,6,2,Returning_Visitor,0,0,0,0,0
4,158.5,0,0.0,32,1152.866667,0.022252222000000002,0.028333342999999997,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,26,157.0,0.0,0.007142857,0.0,0.6,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
5,45.8,3,40.5,85,2758.4995,0.013649172,0.024968117,11.88706943,0.0,11,1,1,6,1,Returning_Visitor,0,1,0,0,0
7,193.9904556,0,0.0,34,2653.15,0.0073418269999999996,0.031019691000000002,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,27,705.875,0.0,0.037000000000000005,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
4,58.5,0,0.0,16,2420.0,0.023333337000000003,0.045714718,0.0,0.2,5,2,2,9,2,Returning_Visitor,0,0,0,0,0
2,108.0,0,0.0,18,716.1666667000001,0.025,0.066666667,0.0,0.2,2,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,4,4,6,4,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,2,26.0,0.1,0.1,0.0,0.0,12,1,1,4,1,Returning_Visitor,1,0,0,0,0
1,23.0,0,0.0,5,438.66966669999994,0.0,0.014285714,0.0,0.0,3,2,2,7,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,3,2,2,4,2,Returning_Visitor,0,0,0,0,0
4,202.0,1,12.0,22,388.25,0.004616607,0.016764906,0.0,0.0,12,2,2,1,2,Returning_Visitor,1,0,0,0,0
2,14.0,0,0.0,28,813.75,0.0,0.005867045,0.0,0.0,12,4,4,1,4,Returning_Visitor,0,0,0,0,0
15,240.975,9,501.95,407,3857.657939,0.002951697,0.006023222,0.811308558,0.0,8,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,385.0,0.0,0.0,0.0,0.0,5,2,2,1,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,5,98.0,0.0,0.05,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,6,161.7,0.071,0.07777777799999999,0.0,0.0,12,1,1,4,1,Returning_Visitor,0,0,0,0,0
4,42.2,0,0.0,25,408.37884130000003,0.01055,0.011677409,0.0,0.0,10,2,2,9,2,Returning_Visitor,0,1,0,0,0
1,6.0,1,64.0,7,241.9857143,0.066666667,0.037278787,0.0,0.0,3,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,6,14.6,0.0,0.066666667,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,0,0,0
1,41.4,2,67.8,13,1413.05,0.0,0.015,71.34,0.0,3,2,2,5,2,Returning_Visitor,0,0,0,0,0
1,13.0,0,0.0,10,131.0,0.04,0.1,0.0,0.8,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
3,59.4,4,97.6,61,1276.608333,0.0,0.007588406999999999,22.604076899999995,0.0,7,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,58.25,0,0.0,97,4817.533006000001,0.007520646999999999,0.015409395,43.45812124,0.0,11,2,2,6,2,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,6,173.75,0.004144455,0.114205814,0.0,0.0,11,2,2,4,2,Returning_Visitor,0,0,0,0,0
2,40.5,0,0.0,9,260.2,0.0,0.021666667,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,200.0,0.033333333,0.088411441,0.0,0.0,11,2,2,4,2,Returning_Visitor,1,0,0,0,0
12,189.80833330000002,0,0.0,91,3737.9802590000004,0.0,0.015151501000000001,4.399506661,0.0,11,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,32,1128.333333,0.0,0.039365636,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
1,33.2,1,110.0,6,27.85,0.09740714800000001,0.053994653,0.0,0.0,5,5,5,6,5,Returning_Visitor,0,0,0,0,0
3,142.1,0,0.0,3,204.0,0.0,0.0,0.0,0.0,3,2,2,5,2,New_Visitor,1,0,0,0,0
2,37.0,0,0.0,10,0.0,0.05,0.131363636,0.0,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,11.66666667,0.0,0.033333333,0.0,0.0,11,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,445.6642243,0.0044494140000000005,0.0071357519999999995,0.0,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
2,11.0,1,57.5,35,2645.0,0.006069636999999999,0.006778701999999999,29.2114,0.0,3,10,10,2,10,Returning_Visitor,0,0,0,0,0
1,133.1,0,0.0,11,160.5,0.0,0.025,14.68385889,0.0,5,1,1,6,1,Returning_Visitor,1,1,0,0,0
4,71.5,0,0.0,36,469.23508669999995,0.002738286,0.011434658,31.69278138,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,156.0,0.0,0.008333333,0.0,1.0,5,2,2,4,2,Returning_Visitor,1,0,0,0,0
3,22.5,0,0.0,24,218.16666669999998,0.0075578469999999995,0.028225278,13.12034864,0.0,11,2,2,9,2,New_Visitor,0,0,0,0,0
0,0.0,1,0.0,1,0.006666666999999999,0.0,0.1,0.0,0.0,11,13,13,9,13,Other,0,0,0,0,0
4,38.01666666,0,0.0,126,3172.586752,0.002436522,0.013135886999999999,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,21,655.9,0.0,0.007844857,40.122203999999996,0.0,11,5,5,2,5,Returning_Visitor,1,1,0,0,0
2,128.0,0,0.0,55,706.05,0.005630315,0.013181303,0.0,0.0,11,2,2,8,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,37,1315.633333,0.003423469,0.025555486000000002,21.85452051,0.0,3,2,2,6,2,Returning_Visitor,0,1,0,0,0
5,115.33,0,0.0,14,388.5,0.005705405,0.0338009,27.69527501,0.0,12,4,4,3,4,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,24,1303.453333,0.055255,0.034265332,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,0,0,0
5,184.25,2,281.5,8,107.4,0.04,0.066666667,0.0,0.0,9,2,2,2,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,218.5,0.04,0.135,0.0,0.0,3,3,3,1,3,Returning_Visitor,0,0,0,0,0
9,117.6,3,312.2,12,258.3,0.0,0.022127271,25.42210556,0.0,9,5,5,3,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,5,207.0,0.0,0.025,0.0,0.4,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
8,193.56666669999998,3,43.5,42,550.8333332999999,0.012765731,0.025994526,0.0,0.0,3,1,1,5,1,Returning_Visitor,1,0,0,0,0
13,467.28333330000004,3,67.0,24,779.5333333,0.011314133,0.013072727,17.46426411,0.0,11,1,1,1,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,13,528.5,0.05655,0.075764206,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
10,342.75,3,442.3166666999999,79,3159.37,0.005343649000000001,0.015303462,11.85405857,0.0,12,10,10,1,10,Returning_Visitor,0,0,0,0,0
1,22.33333333,1,20.5,50,2149.7333329999997,0.0037062740000000003,0.027288991000000002,17.30907096,0.0,12,5,5,3,5,Returning_Visitor,0,0,0,0,0
2,6.0,0,0.0,2,0.0,0.2,0.2,0.0,0.8,5,2,2,8,2,Returning_Visitor,0,0,0,0,0
12,280.1333333,4,268.65,65,2688.752329,0.03175694,0.028758671,0.0,0.0,12,5,5,4,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,11,298.0,0.0,0.02,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,4,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,157.1222573,0.0,0.022000000000000002,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,109.86043810000001,0,0.0,11,621.5,0.0,0.025,0.0,1.0,5,2,2,3,2,Returning_Visitor,1,0,0,0,0
8,76.31211111,0,0.0,70,1053.380916,0.002,0.018851173,1.490317811,0.0,11,4,4,1,4,Returning_Visitor,0,1,0,0,0
9,741.875,2,46.66666667,204,1007.675845,0.012788263000000001,0.024338315,8.174335138,0.0,12,2,2,4,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,3,19.0,0.0,0.05,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,171.0,0,0.0,5,80.4,0.0,0.018181818,0.0,0.0,9,2,2,3,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,455.2787081999999,0.0,0.025,0.0,0.0,3,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,84,2681.0,0.008508228,0.023713118999999998,0.0,0.0,12,5,5,4,5,Returning_Visitor,0,0,0,0,0
1,37.0,1,120.5,39,1292.2571619999999,0.010526316,0.02186718,6.511296131,1.0,5,6,6,1,6,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,26.0,0.0,0.066666667,0.0,0.8,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
1,64.0,0,0.0,3,24.0,0.0,0.066666667,0.0,0.0,5,2,2,8,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,8,0.0,0.2,0.2,0.0,0.0,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,101.0,0.0,0.05,0.0,0.0,12,1,1,7,1,Returning_Visitor,1,0,0,0,0
2,47.4,0,0.0,12,285.7,0.018181818,0.049927322,0.0,0.0,12,2,2,4,2,Returning_Visitor,1,0,0,0,0
3,22.75,0,0.0,28,871.4,0.005615856,0.002866257,39.63786612,0.0,11,2,2,3,2,New_Visitor,1,1,0,0,0
9,254.25,0,0.0,13,875.6833332999998,0.0,0.007697318000000001,0.0,0.0,9,2,2,3,2,New_Visitor,0,0,0,0,0
2,57.0,0,0.0,15,1499.75,0.012703236000000001,0.020281428,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,33,949.3738095000001,0.015481415,0.026981604,0.0,0.0,3,2,2,6,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,1777.4666670000001,0.0,0.023733712999999997,0.0,0.0,8,8,8,3,8,Returning_Visitor,0,0,0,0,0
1,5.7,0,0.0,56,787.8666667,0.00606,0.0016972670000000001,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,153.0,0.0,0.033333333,0.0,0.0,5,2,2,8,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,25,1211.0,0.007447456999999999,0.022262316,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,23,1070.313637,0.016316016000000003,0.038888888999999996,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,0,0,0
4,38.0,0,0.0,30,332.7238095,0.036374084,0.05,0.0,0.8,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
6,85.7,0,0.0,70,1196.922357,0.0,0.0047654690000000005,48.94534951,0.0,12,2,2,2,2,New_Visitor,1,1,0,0,0
0,0.0,0,0.0,9,179.625,0.010526316,0.016111811,0.0,0.0,12,5,5,7,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,702.4116667000001,0.031471142,0.048407237,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,11,2,2,4,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,43,1423.6423109999998,0.009551816,0.023679752999999998,22.79210898,0.0,8,5,5,1,5,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,9,2,2,9,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,4,453.13333330000006,0.0,0.047642378,34.15307334,0.0,11,4,4,5,4,Returning_Visitor,0,1,0,0,0
5,79.5,1,0.0,61,3888.809101,0.0031567609999999997,0.0136834,24.35250316,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
3,86.75,1,102.0,6,714.45,0.0,0.05,0.0,0.0,11,1,1,4,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,252.5,0.0,0.011111111000000002,0.0,0.0,2,6,6,6,6,Returning_Visitor,0,0,0,0,0
6,678.3333332999999,0,0.0,5,128.0,0.0,0.03626,0.0,0.0,5,8,8,6,8,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,248.75,0.0,0.04,0.0,0.0,12,3,3,1,3,Returning_Visitor,1,0,0,0,0
1,0.0,0,0.0,15,366.0,0.012222222,0.033255556,0.0,0.0,5,2,2,2,2,Returning_Visitor,1,0,0,0,0
4,63.96666667,0,0.0,3,1857.5,0.0,0.04,12.47909205,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
1,28.83333333,0,0.0,19,1132.879024,0.0,0.019333333,0.0,0.0,12,2,2,7,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,0.0,0.0,0.05,20.98300096,0.0,5,1,1,1,1,Returning_Visitor,0,1,0,0,0
3,56.62755254,0,0.0,36,801.6855562000001,0.013853517,0.024980894,0.0,0.8,5,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,42.0,0.0,0.1,0.0,0.0,3,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,303.0,0.0,0.1,0.0,0.0,2,8,8,3,8,Returning_Visitor,0,0,0,0,0
6,126.16666670000001,0,0.0,11,505.0,0.0,0.021252121000000002,0.0,0.0,2,1,1,1,1,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,19,1150.166667,0.021880397000000003,0.031036333,3.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,262.5,5,39.25,0.025,0.033333333,0.0,0.0,11,1,1,9,1,Returning_Visitor,0,0,0,0,0
1,12.0,0,0.0,8,110.5,0.0,0.02,36.0454453,0.0,7,1,1,3,1,New_Visitor,0,1,0,0,0
5,170.0,0,0.0,39,465.63333330000006,0.016581111000000003,0.014217986,0.0,0.0,11,1,1,9,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,37,808.9083333,0.0,0.020863138,17.58044262,0.0,12,5,5,1,5,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,2,496.0,0.0,0.0,0.0,0.4,5,4,4,6,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,900.75,0.02,0.004142857,0.0,0.0,8,2,2,3,2,Returning_Visitor,0,0,1,0,0
0,0.0,0,0.0,14,504.25833330000006,0.0,0.021474472999999997,20.02359456,0.0,11,1,1,4,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,10,524.0,0.0,0.05,0.0,0.8,5,4,4,1,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,6,174.0,0.0,0.016666667,0.0,0.0,5,1,1,8,1,Returning_Visitor,0,0,0,0,0
1,62.2,0,0.0,15,553.2983333,0.040666667000000004,0.07666666700000001,0.0,0.0,9,2,2,7,2,Returning_Visitor,0,0,0,0,0
15,311.0,0,0.0,88,2041.0292149999998,0.006888425,0.020124531,13.47747578,0.6,5,2,2,5,2,Returning_Visitor,0,0,0,0,0
5,219.6428571,4,283.5,69,1911.0593789999998,0.007709704,0.018932687,4.268332158,0.0,11,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,26,2672.0,0.0,0.033333333,0.0,0.0,7,6,6,3,6,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,5,4,4,1,4,Returning_Visitor,0,0,0,0,0
1,84.0,1,29.0,82,3938.6313119999995,0.001380384,0.006332995,7.91053027,0.0,11,2,2,9,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,11,2,2,3,2,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,1,1,4,1,Returning_Visitor,0,0,0,0,0
5,212.06666669999998,0,0.0,21,902.5,0.0,0.005,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,20,396.3333333,0.0,0.005555556,5.820751458999999,0.0,12,4,4,3,4,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,24,834.1,0.0,0.016666667,0.0,0.0,6,6,6,1,6,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,10,315.5,0.0,0.014285714,0.0,0.0,8,1,1,4,1,Returning_Visitor,0,0,0,0,0
4,98.6,0,0.0,15,414.5,0.095421577,0.04,0.0,0.0,8,2,2,3,2,Returning_Visitor,1,0,0,0,0
3,103.1,0,0.0,7,411.5,0.0,0.025,55.04782952,0.0,12,10,10,6,10,Returning_Visitor,0,0,0,0,0
6,115.925,8,254.6,37,2760.1974219999997,0.005659814,0.027615497000000003,15.4871595,0.0,11,10,10,7,10,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,1,29.0,0.0,0.1,0.0,0.0,12,1,1,1,1,Returning_Visitor,0,0,0,0,0
4,296.0,0,0.0,16,536.9670977999999,0.001874715,0.018440578,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,0,0,0
3,43.0,0,0.0,26,542.125,0.018181818,0.030456387,0.0,0.0,12,2,2,2,2,Returning_Visitor,0,0,0,0,0
7,154.0,2,315.0,52,1571.7875,0.0,0.001195101,37.63716335,0.2,5,2,2,1,2,New_Visitor,0,1,0,0,0
1,0.0,0,0.0,8,322.4,0.022222222000000003,0.045454545,0.0,0.0,11,1,1,9,1,Returning_Visitor,0,0,0,0,0
2,223.875,6,91.8,16,641.2,0.008333333,0.027000000000000003,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
5,146.4,0,0.0,10,497.8807143,0.030769237,0.059883383,0.0,0.0,10,4,4,1,4,Returning_Visitor,0,0,0,0,0
1,70.5,0,0.0,14,286.5,0.0,0.01,19.293,0.0,10,2,2,5,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,2,69.0,0.0,0.05,0.0,0.2,5,2,2,5,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,25,485.08333330000005,0.029504000000000002,0.013181818,0.0,0.0,5,1,1,3,1,Returning_Visitor,1,0,0,0,0
5,139.31666669999998,2,344.3,46,1028.777722,0.0,0.00942751,17.4812361,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,4,24.5,42,3274.585718,0.000894444,0.009310145,45.52589741,0.0,3,1,1,1,1,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,8,5,5,2,5,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,406.5,0.0,0.02,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,16,1708.0833329999998,0.0,0.018070225,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,3,160.83333330000002,0.033533333,0.09240727300000001,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
2,112.6,0,0.0,50,1626.86,0.0077870430000000004,0.02307098,0.0,0.0,8,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,26,1125.25,0.0,0.011315118999999998,0.0,0.0,3,4,4,3,4,Returning_Visitor,1,0,0,0,0
3,13.33333333,0,0.0,36,382.1666667,0.032156361,0.140375711,0.0,0.0,12,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,23,451.41666669999995,0.0,0.0033769240000000003,0.0,0.0,2,2,2,3,2,Returning_Visitor,1,0,0,0,0
9,238.75,0,0.0,52,834.7714952,0.003151111,0.014126892,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,52,2395.566667,0.019340837,0.015852151999999998,0.0,0.0,12,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,164.3,0.1,0.142807143,0.0,0.0,7,2,2,6,2,Returning_Visitor,0,0,0,0,0
7,150.08833330000002,0,0.0,117,8034.580387000001,0.005337733000000001,0.023594557000000002,19.90563868,0.0,11,5,5,1,5,Returning_Visitor,1,0,0,0,0
0,0.0,0,0.0,5,157.5,0.0,0.05,0.0,0.0,5,2,2,2,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,4,109.0,0.0,0.04,100.4916,0.0,11,1,1,4,1,New_Visitor,1,1,0,0,0
0,0.0,0,0.0,16,90.0,0.2,0.0,24.01469136,0.0,5,2,2,1,2,New_Visitor,0,1,0,0,0
0,0.0,0,0.0,20,473.33333330000005,0.0,0.018181818,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,0,0,0
5,37.45,0,0.0,10,583.6,0.053703605999999994,0.072466667,0.0,0.0,9,1,1,6,1,Returning_Visitor,0,0,0,0,0
1,62.0,0,0.0,12,260.4166667,0.022621222000000003,0.048585456,0.0,0.6,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
13,499.82,7,261.5833333,189,3979.382524,0.0011878910000000002,0.012415685,12.379414,0.0,11,2,2,3,2,Returning_Visitor,1,1,0,0,0
0,0.0,0,0.0,20,416.25,0.018181818,0.013105,0.0,0.0,10,2,2,1,2,New_Visitor,0,0,0,0,0
7,355.25,0,0.0,11,542.1666667000001,0.0,0.01,0.0,0.0,9,2,2,6,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,9,163.9,0.028671429,0.07777777799999999,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,5,273.4,0.066666667,0.066666667,0.0,0.0,11,1,1,3,1,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,7,116.0,0.00952381,0.033333333,0.0,0.8,5,4,4,9,4,Returning_Visitor,0,0,0,0,0
9,306.5,1,14.5,15,565.65,0.023576912999999998,0.044585244,31.9021157,0.0,10,2,2,1,2,Returning_Visitor,0,0,0,0,0
1,17.0,2,9.5,50,1520.195444,0.0,0.0055041180000000006,62.25986817,0.0,5,2,2,1,2,Returning_Visitor,1,1,0,0,0
3,21.0,0,0.0,13,483.53333330000004,0.0,0.016666667,0.0,0.0,3,1,1,5,1,Returning_Visitor,0,0,0,0,0
8,124.5,0,0.0,43,1307.75,0.006438286999999999,0.018634961999999998,34.31093592,0.0,12,2,2,4,2,Returning_Visitor,0,0,0,0,0
1,283.0,0,0.0,2,235.0,0.0,0.033333333,0.0,0.0,5,2,2,5,2,Returning_Visitor,0,0,0,0,0
2,129.8,0,0.0,18,326.5166667,0.043676162000000004,0.051949592999999995,0.0,0.0,5,2,2,4,2,Returning_Visitor,0,0,0,0,0
1,12.0,1,17.0,58,1488.8365,0.020610666,0.02528675,12.34523901,0.0,5,4,4,7,4,Returning_Visitor,0,0,0,0,0
12,495.37422239999995,0,0.0,179,2630.972655,0.0,0.008864209,13.36372507,0.0,11,2,2,7,2,Returning_Visitor,0,1,0,0,0
2,22.4,0,0.0,152,1607.645718,1.27e-05,0.009933724,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,15,276.9,0.008030638,0.038884384,0.0,0.0,7,2,2,1,2,Returning_Visitor,0,0,0,0,0
0,0.0,0,0.0,16,336.1166667,0.0,0.016666667,0.0,0.0,2,4,4,3,4,Returning_Visitor,0,0,0,0,0
4,117.8,1,36.5,8,492.33333330000005,0.0,0.0125,0.0,0.0,5,2,2,3,2,Returning_Visitor,0,0,0,0,0
0,0.0,1,26.0,28,887.6666667000002,0.0,0.015382386000000001,37.31741843,0.0,3,2,2,3,2,Returning_Visitor,0,1,0,0,0
0,0.0,0,0.0,14,550.0,0.034285714,0.040903656000000004,0.0,0.0,5,7,7,1,7,Returning_Visitor,0,0,0,0,0
4,53.73333333,1,139.0,62,3773.3652270000002,0.005,0.012911155,29.51654767,0.0,12,1,1,3,1,Returning_Visitor,0,1,0,0,0
1,82.5,0,0.0,20,457.5,0.0,0.030769231,0.0,0.0,12,2,2,7,2,New_Visitor,0,0,0,0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,4,4,3,4,Returning_Visitor,1,0,0,0,0
